True,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010
BX.GSR.MRCH.CD,0.02689191710496247,0.004967350220450223,0.0038042043632053185,0.0,0.034478273495915035,0.01799326629103777,0.062473678989912046,0.07120570527820977,0.0627912072185774,0.08099615899539209,0.10872695763216794,0.12005213112123289,0.11360101594218142,0.11797496729204693,0.16088618563158866,0.20170014180240853,0.2117484365323944,0.24116970072855926,0.22515671976893964,0.2396517043439919,0.28510581130574275,0.26170752245838413,0.24865214363470445,0.28652283408705004,0.3764008380310899,0.4958378667050067,0.5873278366297177,0.7299383131613666,0.9395136850172905,0.8204756762764505,1.0
SP.POP.4044.MA.5Y,0.0018408190267553692,0.0,0.001930192417057608,0.009342137692939456,0.025067775070990894,0.0509805027484278,0.08799692206355814,0.1336218404355778,0.1857274823822359,0.2420143726816364,0.3007842159029006,0.3600029962755189,0.4211868575839339,0.479088476408452,0.5265289356993061,0.5600596672494673,0.5821543784483849,0.5916163737123818,0.5978172056526871,0.614832200863564,0.6499262763797928,0.70700414107422,0.7792590322393054,0.8555872162180445,0.920042608740286,0.9632137204912368,0.9889930730380707,0.9999999999999998,0.9976144483534986,0.984519531075833,0.9636005605521916
NE.CON.GOVT.KD.ZG,0.5406327589532692,0.17609077658522151,0.2137232073167515,0.0,0.19244855093025212,0.2078170492419536,0.08147043360234466,0.25234975750706545,0.4258738469438426,0.25355339011685557,0.1502766599005038,0.15687884633296056,0.4549196292043317,0.16443519302395107,0.6450182795943762,0.32017571908183057,1.0,0.6665459274724415,0.1082026422736856,0.17267908352448785,0.01301600333058712,0.1147187299799887,0.001180113059468451,0.0986544616039246,0.2848655176757935,0.23543002563493484,0.23690278308974785,0.21063499761780613,0.2158683423855127,0.21854060568311842,0.2374035442057529
SP.DYN.LE00.FE.IN,0.0,0.06307744952663352,0.12341736055663244,0.17987909204973196,0.23189232348579925,0.2786586061366494,0.31994981179422854,0.35679251739477547,0.39009923577050376,0.42055435154556786,0.44952663396828907,0.4779285958708792,0.5065586859815214,0.5362153530284024,0.5670126611155455,0.599064674346983,0.6321432645146574,0.6652218546823319,0.6976160602258465,0.7290977529371512,0.7592106764001363,0.7877267024067516,0.8147598950610258,0.8405383825710055,0.8651762290407214,0.8887874985741986,0.9116003193794908,0.933842819664652,0.9559712558457845,0.9779856279228936,1.0000000000000009
NV.AGR.TOTL.CD,0.04407601883384338,0.08815553443635382,0.11344777794087646,0.10815571364946341,0.059910008010924054,0.0,0.014600819544004162,0.05260592842341827,0.05239653566568059,0.03445613769164324,0.18339313669013735,0.21767103055686177,0.318307808792078,0.3293601286951956,0.5074726334258556,0.5771555707313479,0.5311127889864237,0.6163711178767765,0.5822453899649337,0.4326097304997323,0.19412238470958387,0.18394468833365596,0.19743150888514094,0.16019028955730863,0.2733294098811214,0.4126259037656952,0.46625132774212075,0.686214260086564,0.8418546389660541,0.788626821034626,0.9999999999999999
FP.CPI.TOTL,0.0,0.0031274614279756807,0.006706667284436781,0.010227957188527993,0.013760830283093104,0.0197840893295649,0.025656766899874915,0.03428624380299306,0.047132002038641534,0.06225964879766481,0.08371171755548353,0.11256544502617759,0.1460640318769404,0.18139276282259145,0.22543205300467956,0.27491544270953966,0.33445304174581864,0.3982995876384194,0.47482972710003307,0.5276954084232961,0.5774104619376361,0.6243339665477464,0.6647129685400549,0.7129222072927773,0.7556641801417782,0.7944099522772556,0.828997359032572,0.87559653430941,0.9376708520594915,0.9775401936709452,1.0000000000000002
NY.GDS.TOTL.CD,0.007111123997667612,0.0,0.0021075460051941802,0.008095518150848746,0.015896848567261118,0.017023594610846543,0.047606199271157584,0.048750859514615025,0.0648034358802807,0.0643642561915638,0.0973895526778494,0.1054128145377213,0.10513842424062081,0.1251755571015709,0.18893944583251415,0.22528723355853358,0.1891071290496083,0.1885749751063897,0.1425827664771599,0.10316690444052215,0.15074531911739258,0.12442394464933174,0.1425506721054582,0.1594525321835582,0.2661768766516811,0.3897562296549892,0.46370461938457047,0.6430036509504427,0.8483930071678125,0.7604541449607014,1.0
SH.IMM.IDPT,0.0,0.051948051948051965,0.12987012987012986,0.3376623376623377,0.5844155844155845,0.5844155844155845,0.41558441558441556,0.5454545454545454,0.7532467532467533,0.8051948051948052,0.9350649350649352,0.8831168831168832,0.8051948051948052,0.9350649350649352,0.8961038961038961,0.8961038961038961,0.8961038961038961,0.8831168831168832,0.7402597402597404,0.7532467532467533,0.8181818181818181,0.8311688311688312,0.8441558441558441,0.9870129870129871,0.948051948051948,1.0,1.0,1.0,0.9870129870129871,0.9870129870129871,0.9350649350649352
MS.MIL.XPND.CN,0.0,0.00029861170861570697,0.0007035089406370045,0.0019688127907035594,0.0030772189633618613,0.0036997484575946064,0.005218113077674473,0.007394435699788947,0.011595244482009909,0.01528993172420425,0.021160941588513067,0.02774052160885915,0.04089968164955132,0.06534535203283716,0.08427429762983282,0.11955096896968838,0.22512792221924172,0.17112475389840115,0.24319646119819213,0.2871784230265056,0.3185073463541535,0.3784827488473082,0.4228189957536403,0.47601236961043825,0.5382653190337128,0.5757689251496855,0.6350863696408056,0.7112576614148122,0.8999397715367369,0.9852718631852253,1.0
SP.POP.65UP.FE.ZS,0.0,0.01573509315994137,0.031378131191708736,0.047286530855171094,0.06385273260660673,0.08157518614667758,0.10338081211886796,0.12566239815257152,0.1488734062990169,0.17358618619769994,0.20012441075128673,0.22784110458985163,0.2559026389753767,0.2850067250751638,0.31597509895939657,0.34932281124419595,0.3834108092042925,0.42014648891149275,0.4587299013668702,0.4977826338105671,0.5368436015064437,0.5776588083864869,0.6178058479653241,0.6583757797455503,0.7008844642934817,0.7463938020298233,0.7896800361328857,0.8360246048835671,0.8861670537186115,0.9405738383576387,0.9999999999999998
TX.QTY.MRCH.XD.WD,0.056080000923618645,0.00570134594409058,0.0,0.009091914607287255,0.033396329692463506,0.04604910747099977,0.0991139190664116,0.1379025697155281,0.15315724155578914,0.18707359793415007,0.28407094259706855,0.3181256330599385,0.337170479572449,0.3452343068064458,0.3287817814379754,0.412614706038224,0.41169078440272405,0.45971878447960907,0.5197784954496485,0.5392593703819148,0.5329611417264359,0.5707359440114608,0.5752610564057266,0.6291243639079376,0.6929056510206981,0.7937093086426326,0.8348470945940158,0.9343641584689482,0.9686401551881405,0.9700049096830377,0.9999999999999998
DT.ODA.ALLD.CD,0.0,0.01088474481560122,0.019173663650753292,0.0014847319524103827,0.007551473984057609,0.010088298975184297,0.00782679067936947,0.03889795694127282,0.03700025557218094,0.03234941725683052,0.05780614239607822,0.08761872340920969,0.19316237872319336,0.06291911636892622,0.0488682614395274,0.13715560896543255,0.15024286108752632,0.14603448893266097,0.1347564404465333,0.2714990837461422,0.15743052439400373,0.35167450415228907,0.40903816913530966,0.7607913100162161,0.4855066920381149,0.5907553349037722,0.9463726992572656,0.6878035829234059,0.9213485980282771,1.0,0.6202729634822969
EG.ELC.COAL.ZS,0.38335162000182776,0.4211727871896135,0.43292733008490536,0.28773338721543085,0.5680628588394437,0.7566801199756629,0.618002898396084,0.5599492441537902,0.5787384996285714,0.5982438568098303,0.6088123316650825,0.6169139257788395,1.0,0.7153839446922238,0.4466165757691626,0.5895581138646104,0.030014685126310225,0.28080220584679505,0.19220657542894037,0.054228185615480484,0.10722673099644364,0.14004493616631764,0.10922892896464131,0.2241259322899093,0.0,0.08765319905828278,0.14219173451447753,0.22479134973006665,0.13768239815015804,0.33448023789997194,0.28318574438896926
DT.TDS.DECT.EX.ZS,0.0,0.17091075416954066,0.37978084906989745,0.628722832764083,0.392253797974259,0.7249669201397508,0.4788213646934521,0.6433768972237346,0.84922530211197,0.9619918531648011,0.7262242337966318,0.6358773379828864,0.6790406361158319,0.5156183160245402,0.8927196469061287,0.469846115227672,0.6182511902113084,0.3672743442728145,0.4131051325459068,0.7690961606482065,0.3828063451005093,0.6329674179976543,0.8004952892908792,0.9999999999999998,0.5850054512751208,0.6357777538314522,0.4408438951331875,0.19138682195919215,0.030422032536333132,0.14753236160023214,0.10872406084710057
DT.ODA.ODAT.PC.ZS,0.0021059643802999323,0.01874672986484878,0.0304058046706963,0.0,0.00805032868726449,0.010348521463398888,0.005342559102295058,0.04960049776010646,0.04452816441750369,0.03573038168111628,0.06900799896220848,0.1068850103132382,0.24429649298700506,0.06788752363621815,0.04729047778820909,0.1564955086491142,0.1687247571251249,0.1595249213140829,0.14221269044955598,0.29979037455701973,0.16174669778390338,0.37974493656390634,0.4373934173236988,0.8193528338728502,0.5064071731770645,0.6120239862741621,0.981322342765832,0.6969548789702426,0.9303429865600895,1.0,0.6032304619299133
SP.POP.1564.TO,0.0,0.03057599401086475,0.06310458027921872,0.09661499534916063,0.12963744904001007,0.16145018211658213,0.19268588796412178,0.22272578973643697,0.2521952491786865,0.2821527378855848,0.31310855158426554,0.34438804361565545,0.37596792923392375,0.4080433794135965,0.4407860088411433,0.47424184392377433,0.5063690228973909,0.5401458208904766,0.5748309276276158,0.6093769368597799,0.6433495846829549,0.6790366822319196,0.7134271656544704,0.7472672329860806,0.7818515975575864,0.8177240905609615,0.8533712035172323,0.8908190487414223,0.9289063080209365,0.9656597518891532,1.0000000000000002
SP.POP.2024.MA.5Y,0.6575866254813008,0.7207396270749431,0.8076327401929584,0.9026406854051814,0.9735115465119453,1.0,0.9922089518124606,0.9452049880943365,0.8659507866308065,0.7660242003224846,0.6544222745121839,0.522040471887351,0.3684095851697302,0.21707156582309572,0.09922975205190276,0.03219792341266192,0.0,0.015932338993291495,0.06043360017860788,0.10458035215704875,0.13250019915623312,0.15564880950098203,0.16294143681546736,0.15873670584553512,0.15177943126417048,0.1480129085252333,0.14099984949455457,0.13217982614688584,0.12565679964287924,0.12684257821840994,0.13889858150114875
EG.USE.COMM.FO.ZS,0.0,0.06364724453464277,0.03968518812002397,0.1313031581431101,0.09270249364368155,0.014043784386347014,0.13596336998673575,0.1247571039825095,0.10430184941556764,0.023858663792463375,0.09532470945232507,0.17201388183911526,0.40780566409125285,0.3670387715801411,0.2594547761773809,0.28948844493692416,0.32537101432837456,0.8672759240490171,0.9958568542018815,0.6557108834531125,0.882171898757198,0.9424980001912457,0.7850030959136411,0.6961444289379788,0.7829785901867883,0.8738547662133787,0.8152327710138358,0.736009208583277,0.7877332951341263,1.0,0.9677383854301675
NY.GDP.MKTP.CN,0.0,0.0007440686341621595,0.0016925352593539379,0.0027190027917482137,0.004198219929856697,0.006243082820597894,0.009601861167933903,0.013355822114059062,0.018714425819292023,0.02497339307098516,0.04138587043631603,0.054474661936005225,0.0703280504619453,0.09344579837442009,0.12157798670393666,0.15274267459422117,0.1827387185100186,0.22144259391119173,0.25605362268350584,0.27648140845961994,0.3814915537943301,0.4134189469206536,0.44931330020909305,0.4991251949584877,0.5644122897826792,0.6200750820945998,0.7005313754197451,0.7869897237113632,0.8755605888922865,0.9216820309258092,0.9999999999999998
BX.KLT.DINV.WD.GD.ZS,0.0,0.039307095009538356,0.07147583531024765,0.17156657315918736,0.1610462618840931,0.3752786614979029,0.2223735544398914,0.0619896552761969,0.00720135615404012,0.150384701051613,0.08761229897163017,0.06993411482377973,0.11845920056496856,0.1483507641702355,0.1982121234866608,0.08787777407668979,0.4165882524513108,0.7234146325414261,0.3664113837479773,0.19503614062957828,0.30018831072264485,0.32290715792283275,0.2603676172440381,0.20545252042950582,0.33401589334021153,1.0,0.5651381782052869,0.5853858608440203,0.5933613405298833,0.4554236224293948,0.2703952389438321
FP.CPI.TOTL.ZG,0.8658061452822139,0.8993667815322607,0.7988336011238424,0.6131651695996069,0.5018822721414226,0.77297430331773,0.5906349525127574,0.7493326185587132,0.9213464993906568,0.8401890055643616,0.9568826112972908,1.0,0.8818304470248173,0.7183799327770239,0.7328351624164489,0.663381937575111,0.6598188469543,0.5766726307095649,0.58446140624709,0.30637659751451174,0.24758071874381415,0.20295855859296957,0.1453397591189428,0.17307810279562724,0.1292889299651614,0.09902096188101366,0.07198946939084445,0.11660533594199841,0.16836997614288624,0.06873397516191544,0.0
AG.LND.AGRI.ZS,0.9074119674956762,0.911351883772463,0.915045555281953,0.9189854715587149,0.9231716326028039,0.9278502831814901,0.9327751785274518,0.9342526471312471,0.9051957645900082,0.880571287860132,0.855946811130254,0.8069441024378268,0.8313223344003795,0.8116227530164863,0.8022654518591406,0.7155872937700014,0.8158089140605753,0.8557005663629571,0.9692194040876654,1.0,0.8007879832553453,0.033981777887195364,0.0,0.10933267668059443,0.19305589756216968,0.23393252893374772,0.1396207830583549,0.20413691209061113,0.24796848066977972,0.22974636788965874,0.22063531149961157
NE.CON.GOVT.KN,0.0,0.009587507391893235,0.021999609151343524,0.020321913839070394,0.031781425887313475,0.044804891192762764,0.049037043491803434,0.06618839754581313,0.09808830474049057,0.11808794942352929,0.12968963904061115,0.14227709313558368,0.18452278808914974,0.19971209169293302,0.2693601434129044,0.30760468579126077,0.4429220095943077,0.5533079161452639,0.5699752836824582,0.6000798937209232,0.5976736772916188,0.6166205449059852,0.6116286669545902,0.6274579304943857,0.6840201758300224,0.7327735440109897,0.784408990978742,0.8320194344488716,0.8832045313749317,0.9375420785928361,1.0
NE.RSB.GNFS.CD,0.8035666132267876,0.6681721319905937,0.6349702804316322,0.6880449649908685,0.7649852390626751,0.8251610665605651,1.0,0.9168764850419372,0.8705977491090474,0.9336901062577082,0.9117493805105116,0.9909836998432734,0.754726677312935,0.4377766223819935,0.34981687595951017,0.2499391648295758,0.29159259420691575,0.21757440339595224,0.2630247872984163,0.8270718008746867,0.709733223322421,0.5087070660402468,0.48961192113717655,0.49842575179989473,0.5404008232070463,0.3290471372065511,0.17668768749545616,0.0,0.14265636399597326,0.30266713387713184,0.37693125811792527
DC.DAC.AUTL.CD,0.0,0.03658538779320414,0.41463415875171133,0.1219512381275677,0.1829268299331273,0.2560975691752381,0.3780488254749545,0.32926830841734905,0.32926830841734905,0.3536585306018543,0.47560978690156946,0.43902445362481274,0.5121951928669235,1.0,0.8536585942043755,0.6585365986625493,0.9390244445387426,0.26829271661178816,0.7195122268124066,0.6097561542935386,0.29268293879629353,0.3536585306018543,0.3780488254749545,0.3658537143827018,0.5487805261436804,0.9146342223542334,0.829268372019871,0.7682927438700131,0.6829268935356496,0.902439111261981,0.7439025216855077
DC.DAC.JPNL.CD,0.4847036470658527,0.6144040869534617,0.5355321949577796,0.65917783607341,0.8092734284021237,0.638145335593382,0.53107075868532,0.48820906127992814,0.5234225746204584,0.5795092552301807,0.605003207178244,0.5497132078182816,0.4856596691242369,0.43499044874480586,0.7152645090853431,0.9679732572452353,0.9999999999999999,0.9850223286831018,0.878107107779242,0.8057680217858361,0.5450924307371974,0.5299553958183111,0.4856596691242369,0.3017845851458868,0.2825047803762144,0.38113448817076073,0.3242511225123853,0.42256215058912927,0.3070427102658938,0.3102294504605078,0.0
NV.AGR.TOTL.KD.ZG,0.496179547828995,0.6156269508986649,0.0,0.5680604031743685,0.44071261999453754,0.427690780260484,0.6365251070180753,1.0,0.5632840887893124,0.7480540384729019,0.9325515042861512,0.6469384021737679,0.38083231053636446,0.43525385970597846,0.535598101427214,0.6797154742696705,0.07955640930309121,0.3073045126798807,0.23345950515388186,0.2230245073903187,0.6937713205622684,0.44230213469926327,0.7785001715704786,0.6020506754880176,0.5884284713682807,0.5686639745312341,0.4862456613546724,0.7036423133805599,0.13150892747870047,0.2006288512589653,0.26547897057155584
NE.IMP.GNFS.CD,0.021595944794788616,0.03009461038633518,0.03664925651667823,0.019866770904506226,0.012233164320541182,0.0038126285727922843,0.0,0.010750934168568468,0.026345044683622684,0.026992187901989845,0.0725782089109376,0.06164430163566502,0.12284360815880364,0.20686751546306775,0.2734860805793739,0.32226604916529694,0.34049565170489704,0.38045699076206574,0.34735583250636265,0.23642528730771706,0.2658808721216724,0.29661842337200656,0.2884378921016335,0.3112335821024308,0.38504137399539445,0.5424975680025557,0.6619235306492115,0.8144273960447939,0.9923043672093885,0.83399146743632,0.9999999999999998
EN.ATM.GHGO.KT.CE,0.8608632384308532,0.7594785176084062,0.8135259553226557,0.8330581080959252,0.610578466131146,0.6577434444036846,0.712101554188032,0.8735540985546715,0.7397677871223778,0.6984216695042426,0.8925797583425699,0.8298001722745632,0.8929487105566163,1.0,0.6523457585792136,0.7398211944392123,0.8107188622354333,0.7922438164804959,0.2872852318933896,0.2029884703626509,0.3660064428029456,0.1716842647312515,0.07859963268937845,0.37830024550994146,0.5847529247906433,0.021719315412719375,0.0,0.4463966648326142,0.1896037262736783,0.09829565185348973,0.019029420560674637
DT.NFL.MIDA.CD,1.0,0.7135922330097086,0.42839805825242716,0.42839805825242716,0.4271844660194174,0.8567961165048543,0.0,0.42839805825242716,0.42839805825242716,0.42839805825242716,0.42839805825242716,0.42839805825242716,0.42839805825242716,0.42839805825242716,0.42839805825242716,0.42839805825242716,0.42839805825242716,0.42839805825242716,0.42839805825242716,0.42839805825242716,0.42839805825242716,0.42839805825242716,0.42839805825242716,0.42839805825242716,0.42839805825242716,0.42839805825242716,0.42839805825242716,0.42839805825242716,0.42839805825242716,0.42839805825242716,0.42839805825242716
NE.DAB.TOTL.CN,0.0,0.0008785531645649275,0.0018777099895628158,0.002848365773495173,0.004190863337415548,0.006047646192158937,0.008626475985393327,0.012518767011031533,0.017922262819859723,0.02345219423322125,0.03947096239467361,0.051008360554576575,0.06965974884868821,0.0975109672666514,0.12694918033749486,0.16022241924297967,0.1902139339276226,0.23105664433391354,0.267090693640544,0.2706779670944657,0.378707426200195,0.41978325650518156,0.45722092628706446,0.5079664610447291,0.5685667837330551,0.6317365005863262,0.7185624262873294,0.8076057246363288,0.8873767036471438,0.9282783377375579,0.9999999999999999
DT.NFL.MIBR.CD,0.4131336442027564,0.42642580987901924,0.4331547479069926,0.4234241369352596,0.5085505337458223,0.5789232237004833,0.48934884349994945,0.3604535834260377,0.40954589263673236,0.33776161830807266,0.18597030128827635,0.20423012297903398,0.06502000099913613,0.1410768006686901,0.0,0.21287691496011374,0.19961886612672702,0.16921710374810073,0.2912719368253547,0.4531935192620039,0.33531007945569014,0.4032647381715078,0.4719047798915328,0.7928084132134532,0.44219510203982165,0.6170079772489396,0.7370121443776052,0.4010063250189775,0.7400863156124765,1.0,0.8913147047248171
SP.POP.1564.FE.IN,0.0,0.030125995115576565,0.062278564992812147,0.0955752198443589,0.12861960343377832,0.1606820858118887,0.1921264313702007,0.22267003326014723,0.25287889311617273,0.2836775240488316,0.3154789365315185,0.34798056263714217,0.380846609748702,0.4141892276100063,0.4481288393066205,0.4826634749952692,0.5156754218320883,0.5501902277650987,0.5854597463183302,0.6204408798160534,0.6546713717029913,0.6899307783940762,0.7236783960327882,0.7566799683616907,0.7902533205319786,0.8249753539775535,0.859371181376734,0.8953979076850023,0.9319517640537485,0.9671625812773752,1.0
SP.POP.0014.FE.ZS,1.0,0.9644170588053216,0.9238397038710957,0.8817002842311212,0.843013173655712,0.8098717838116585,0.7795051243012825,0.7537722925120427,0.7306241071753172,0.7070448601137316,0.6818779524694478,0.6564957207773618,0.6318932590503064,0.6068815130665568,0.5800670543650819,0.5507625168149484,0.5258140265812421,0.4951462675733902,0.461414447033746,0.4282129412307505,0.39693667695586976,0.3618680177389453,0.3307583619481269,0.30063555616174664,0.266971752162497,0.22772497983352258,0.18856732571427015,0.14313470355768843,0.09398870948086291,0.04551063390782373,0.0
DT.DOD.DPPG.CD,0.0,0.03056604143266542,0.058594470419736866,0.08597945548821953,0.11245277060275188,0.1683854237813554,0.24768893432673056,0.297756990045236,0.29780474937871154,0.30190983059293414,0.32270123300258097,0.31633483683426245,0.28913941594549375,0.28209498784063913,0.3159180801989301,0.30406630089757514,0.3318966722095009,0.3505569123987003,0.390664184299612,0.49433333676949187,0.5115806367373537,0.5405509503862478,0.5067342617882766,0.5692776558744802,0.599204686483896,0.5557041890793711,0.6300834665678161,0.7132008319910633,0.760454438975862,0.9539161486255178,0.9999999999999999
NE.EXP.GNFS.KN,0.03450831090750256,0.005301776572051886,0.0019114453572892376,0.0,0.021879327132511256,0.05549036934783111,0.11093982090513807,0.1361159528740735,0.13698983997167227,0.16634835467192208,0.23296836304200783,0.2862199447079071,0.3140674238588266,0.34680750167544305,0.34704716301969574,0.36696509649422104,0.42259333866484505,0.44260178535677086,0.49090491812876613,0.5325629227448344,0.5783463751642515,0.6005708548554155,0.5812452203412086,0.6396534996556792,0.7232196139020123,0.8090157490374048,0.9062289232029639,0.9758010124394745,1.0,0.9368832920236487,0.9605839287867113
BX.TRF.PWKR.CD.DT,0.007150591751114889,0.018507413944062065,0.0031546728313742185,0.0,0.001261869132549687,0.007991837839481349,0.07234716359951535,0.11630227171666276,0.08118024752736315,0.08307305122618769,0.08896177384475289,0.17014202137211606,0.11956210030908278,0.08322027185745239,0.18851283039033367,0.15628620184094288,0.14322978060020464,0.1475375477039244,0.15435289857897436,0.26079729279621966,0.32348498430082406,0.4173335349286696,0.5064180725034937,0.6317797339571921,0.6556903027143914,0.6884779694301292,0.8048958268734006,0.9228878596173116,1.0,0.8523636926241274,0.8325909964807956
BN.CAB.XOKA.GD.ZS,0.5724566532254519,0.19399558475662937,0.0,0.006577012019957751,0.330945510453694,0.21029524860146487,0.7082168169549996,0.6945537665256226,0.5776430179889456,0.58101247930932,0.7111312264764096,1.0,0.7435538185786945,0.3704611273105938,0.26548146369395614,0.23428370142127986,0.24258824179003274,0.1938632389042878,0.230099766263058,0.6830396824226869,0.687397191277943,0.5375453664700545,0.51590568009895,0.5420691314723021,0.5683613664871885,0.5183671975055306,0.4786006707742684,0.38995712572361707,0.40981770841734,0.46270680910507045,0.3797177988027671
TG.VAL.TOTL.GD.ZS,0.47334131248371647,0.15358908936819926,0.11099326251933572,0.0,0.02165120869112669,0.13068047064355337,0.44841516094069633,0.3595238376559029,0.4438272701963466,0.5770813767739125,0.4550942386309982,0.3512758086892098,0.22109859030314483,0.43542555876873323,0.38395684443783584,0.4719890823189996,0.3891183517080685,0.4102614317249913,0.4726331520718656,0.46110532112101743,0.35648196740386706,0.44206228963231387,0.4026450781985791,0.6987935393650673,0.6691853230777391,0.7531366893723657,0.943956936301759,0.8754284386907492,0.9999999999999998,0.680862613281439,0.6539145926288137
BN.RES.INCL.CD,0.42490225835322687,0.28237338777704907,0.14787112424147572,0.0,0.22345766092839808,0.3053677407861721,0.4797312411102345,0.34337284662972867,0.3113520543304408,0.34827548409660347,0.3752401235815164,0.5518869115601179,0.4770344620911582,0.35292961513628657,0.30971742247393375,0.28116379218042215,0.5467547395638671,0.3243704583289839,0.067660100340699,0.23399880998055758,0.41139864119459635,0.46594608183792974,0.3008139668927278,0.2515289635324815,0.6590805479504689,0.5458536598526398,0.28525235905786944,1.0,0.6757532314155934,0.5025750243619383,0.7593712085219024
NV.AGR.TOTL.ZS,0.9999999999999999,0.99139548217541,0.9543707537456197,0.9504408822118894,0.8503288125771463,0.8182433532847312,0.8555451758257321,0.9005633002152381,0.7997240473942603,0.7466284734660201,0.824080439886237,0.8538476640203675,0.8031493598114426,0.663056717479796,0.6526009535888929,0.5901944342821522,0.4943568852828909,0.48190216387395135,0.5301811239627713,0.5121514121595336,0.15196459843773846,0.15313476250160418,0.16763662832998805,0.15373326349265837,0.12168190162894799,0.09224461110092463,0.06612294268315255,0.04677426997948453,0.02781201930202748,0.0279927509797806,0.0
NY.GDS.TOTL.CN,0.0,0.0002476283840840048,0.0008520395261013614,0.0019217886989721794,0.0036140400464659047,0.0063387692272025556,0.01248622555766924,0.01642712054746714,0.023181457041962582,0.030350634620806373,0.04855627704957716,0.06433204780495003,0.06923508980981333,0.08796399243655048,0.1174367263411435,0.14563677924901738,0.14807098986550885,0.163001683373761,0.173588041880096,0.18186509323639832,0.2632964800632781,0.2617533413061564,0.3067131428592384,0.37581852731787224,0.4754235954466768,0.5547590821363472,0.646830002215675,0.7448374678665182,0.8957564383130237,0.8932147980071762,1.0
DT.DOD.DLXF.CD,0.0,0.026742947988221744,0.051347527833335155,0.07079064872903429,0.09108622896843135,0.12992027520554184,0.18162977984502837,0.21316298533292571,0.21360907854418232,0.2107334719554187,0.2209029867257698,0.21416862869512687,0.20186633159839146,0.2130462320192415,0.25560156141701124,0.29660568418639593,0.36620671414358585,0.42938400677602695,0.4426241566313054,0.5125110538434764,0.5240926842068433,0.5611433727027102,0.4936032765598264,0.5693430688339925,0.5563445675733869,0.5317578196110456,0.5710927728113386,0.6757727860950712,0.7202327459007861,0.8640930938152418,1.0
SE.PRM.AGES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BG.GSR.NFSV.GD.ZS,0.8483198099734088,0.586701190457255,0.6403524419598963,0.20628678867544403,0.29558614731195276,0.5299454741798288,1.0,0.972091105623075,0.9543912078286954,0.7513786528396622,0.6797169959061891,0.6545252821831484,0.6357594760187215,0.7714293636093181,0.0591523826314615,0.0,0.2627958290991761,0.1769876593370665,0.1670152265144611,0.31154832886554584,0.19738314553223635,0.3914284520681002,0.20651192926838347,0.2922935277395795,0.26630825112411216,0.26083833998558537,0.37414226404348816,0.10822969420623507,0.08244200351670328,0.16436390029752923,0.08004418789220957
SP.POP.4549.MA.5Y,0.00041632743370834113,0.0,0.0022721150043540916,0.006182657362135302,0.010180382919996456,0.01391154484337731,0.018012066165761897,0.02222198738062353,0.029663161266891835,0.04501598720385802,0.07060795862843916,0.10330602066716188,0.14344453968960003,0.18966924245060635,0.24018088180977593,0.2932291654104,0.34765768183612544,0.4080237806734248,0.4680645320571366,0.5190072313578522,0.5565024190185037,0.5847157398895841,0.598518219367673,0.608346742478737,0.6299725461813377,0.6713282045597919,0.7266696998128979,0.8006008570691481,0.8814428990840926,0.9513964428119068,1.0000000000000002
NY.GDP.MKTP.KD.ZG,0.7577417145479444,0.5922832800466408,0.4708770952941711,0.5280442722737254,0.6904180259589598,0.668157664774459,0.9164594210954522,0.874864168119925,0.7556232733864808,0.6962132327799287,0.7755301375579216,0.5671270134257202,0.7538645968900244,0.8763700604881186,0.9155990619307541,0.859648361018635,0.5720846148339607,0.6976935159897646,0.4362737840065124,0.0,0.6515024633458482,0.5375434749058292,0.6130384766233983,0.7422894639964526,0.8715823739578434,0.825498359621161,0.9980510342432491,1.0,0.6842732386428314,0.48835325963528275,0.794965026844854
EN.POP.DNST,0.0,0.03253431863034528,0.06556617601028725,0.09898788851180917,0.13266546560944015,0.1665022485575005,0.20041112986978593,0.2344102296499373,0.2686370314554676,0.3032928212570243,0.3384999643328723,0.3742903891788947,0.41054369534735424,0.4470406404998213,0.4834831161840847,0.519639272399244,0.5553854885586558,0.5907205639325579,0.6256783918473505,0.6603446061663714,0.6947562657762949,0.7289219940999414,0.7627283767536335,0.7959399615471778,0.8282549286818364,0.859461785983999,0.8896530442238084,0.9189405350047941,0.9471827905297998,0.9742036855745038,0.9999999999999998
SP.POP.0004.FE.5Y,0.9920943754430773,1.0,0.9769066205868189,0.9334807925108315,0.8865753857053393,0.8484760421777309,0.8080373919666028,0.7741948957581548,0.747105914046104,0.7239986753184731,0.7029093125018568,0.6813018596973541,0.6673683752440427,0.6559011678718369,0.6401437302886013,0.6161756744453788,0.5998111424136703,0.5621241762349507,0.5111989377563757,0.4591303436199372,0.41384751198274783,0.3608211520078597,0.3232329269140277,0.29522660758400865,0.2658947682187667,0.2281021517120323,0.19415476716470526,0.14781492936398366,0.09415011226643233,0.04280794198667359,0.0
